model,method,run,TP,FP,TN,FN,n_states,n_attractors,update_scheme
n010_000.bnet,sd_mc,,480,0,5152,0,1024,2,asynchronous
n010_000.bnet,null_mc,,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,0,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,1,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,2,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,3,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,4,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,5,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,6,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,7,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,8,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,9,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,10,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,11,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,12,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,13,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,14,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,15,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,16,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,17,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,18,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,19,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,20,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,21,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,22,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,23,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,24,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,25,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,26,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,27,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,28,32,160,4992,448,1024,2,asynchronous
n010_000.bnet,random_mc,29,32,160,4992,448,1024,2,asynchronous
n010_001.bnet,sd_mc,,24,14,162,24,64,5,asynchronous
n010_001.bnet,null_mc,,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,0,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,1,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,2,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,3,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,4,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,5,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,6,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,7,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,8,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,9,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,10,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,11,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,12,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,13,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,14,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,15,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,16,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,17,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,18,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,19,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,20,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,21,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,22,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,23,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,24,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,25,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,26,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,27,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,28,12,12,164,36,64,5,asynchronous
n010_001.bnet,random_mc,29,12,12,164,36,64,5,asynchronous
n010_004.bnet,sd_mc,,441,97,2020,129,512,4,asynchronous
n010_004.bnet,null_mc,,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,0,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,1,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,2,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,3,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,4,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,5,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,6,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,7,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,8,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,9,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,10,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,11,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,12,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,13,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,14,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,15,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,16,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,17,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,18,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,19,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,20,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,21,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,22,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,23,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,24,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,25,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,26,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,27,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,28,10,20,2097,560,512,4,asynchronous
n010_004.bnet,random_mc,29,10,20,2097,560,512,4,asynchronous
n010_006.bnet,sd_mc,,316,28,5257,159,1024,2,asynchronous
n010_006.bnet,null_mc,,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,0,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,1,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,2,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,3,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,4,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,5,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,6,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,7,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,8,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,9,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,10,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,11,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,12,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,13,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,14,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,15,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,16,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,17,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,18,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,19,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,20,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,21,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,22,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,23,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,24,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,25,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,26,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,27,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,28,4,14,5271,471,1024,2,asynchronous
n010_006.bnet,random_mc,29,4,14,5271,471,1024,2,asynchronous
n010_007.bnet,sd_mc,,27,6,2616,39,512,2,asynchronous
n010_007.bnet,null_mc,,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,0,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,1,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,2,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,3,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,4,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,5,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,6,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,7,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,8,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,9,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,10,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,11,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,12,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,13,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,14,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,15,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,16,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,17,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,18,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,19,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,20,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,21,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,22,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,23,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,24,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,25,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,26,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,27,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,28,11,5,2617,55,512,2,asynchronous
n010_007.bnet,random_mc,29,11,5,2617,55,512,2,asynchronous
n010_008.bnet,sd_mc,,114,22,1017,62,256,3,asynchronous
n010_008.bnet,null_mc,,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,0,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,1,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,2,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,3,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,4,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,5,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,6,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,7,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,8,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,9,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,10,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,11,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,12,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,13,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,14,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,15,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,16,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,17,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,18,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,19,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,20,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,21,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,22,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,23,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,24,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,25,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,26,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,27,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,28,22,70,969,154,256,3,asynchronous
n010_008.bnet,random_mc,29,22,70,969,154,256,3,asynchronous
n010_009.bnet,sd_mc,,142,2,1091,12,256,2,asynchronous
n010_009.bnet,null_mc,,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,0,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,1,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,2,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,3,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,4,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,5,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,6,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,7,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,8,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,9,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,10,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,11,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,12,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,13,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,14,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,15,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,16,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,17,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,18,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,19,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,20,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,21,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,22,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,23,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,24,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,25,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,26,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,27,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,28,97,6,1087,57,256,2,asynchronous
n010_009.bnet,random_mc,29,97,6,1087,57,256,2,asynchronous
n010_011.bnet,sd_mc,,392,8,2116,44,512,3,asynchronous
n010_011.bnet,null_mc,,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,0,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,1,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,2,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,3,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,4,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,5,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,6,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,7,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,8,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,9,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,10,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,11,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,12,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,13,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,14,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,15,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,16,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,17,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,18,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,19,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,20,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,21,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,22,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,23,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,24,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,25,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,26,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,27,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,28,39,75,2049,397,512,3,asynchronous
n010_011.bnet,random_mc,29,39,75,2049,397,512,3,asynchronous
n010_013.bnet,sd_mc,,5,0,33,0,16,3,asynchronous
n010_013.bnet,null_mc,,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,0,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,1,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,2,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,3,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,4,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,5,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,6,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,7,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,8,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,9,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,10,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,11,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,12,3,6,27,2,16,3,asynchronous
n010_013.bnet,random_mc,13,2,9,24,3,16,3,asynchronous
n010_013.bnet,random_mc,14,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,15,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,16,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,17,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,18,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,19,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,20,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,21,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,22,2,10,23,3,16,3,asynchronous
n010_013.bnet,random_mc,23,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,24,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,25,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,26,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,27,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,28,2,6,27,3,16,3,asynchronous
n010_013.bnet,random_mc,29,2,6,27,3,16,3,asynchronous
n010_015.bnet,sd_mc,,906,22,5172,44,1024,6,asynchronous
n010_015.bnet,null_mc,,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,0,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,1,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,2,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,3,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,4,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,5,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,6,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,7,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,8,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,9,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,10,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,11,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,12,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,13,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,14,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,15,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,16,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,17,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,18,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,19,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,20,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,21,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,22,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,23,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,24,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,25,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,26,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,27,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,28,41,25,5169,909,1024,6,asynchronous
n010_015.bnet,random_mc,29,41,25,5169,909,1024,6,asynchronous
n010_016.bnet,sd_mc,,312,0,2343,32,512,3,asynchronous
n010_016.bnet,null_mc,,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,0,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,1,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,2,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,3,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,4,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,5,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,6,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,7,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,8,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,9,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,10,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,11,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,12,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,13,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,14,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,15,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,16,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,17,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,18,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,19,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,20,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,21,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,22,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,23,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,24,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,25,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,26,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,27,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,28,13,12,2331,331,512,3,asynchronous
n010_016.bnet,random_mc,29,13,12,2331,331,512,3,asynchronous
n010_018.bnet,sd_mc,,24,0,600,0,128,2,asynchronous
n010_018.bnet,null_mc,,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,0,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,1,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,2,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,3,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,4,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,5,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,6,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,7,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,8,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,9,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,10,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,11,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,12,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,13,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,14,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,15,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,16,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,17,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,18,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,19,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,20,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,21,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,22,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,23,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,24,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,25,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,26,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,27,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,28,24,0,600,0,128,2,asynchronous
n010_018.bnet,random_mc,29,24,0,600,0,128,2,asynchronous
n010_023.bnet,sd_mc,,96,128,2399,64,512,2,asynchronous
n010_023.bnet,null_mc,,4,12,2515,156,512,2,asynchronous
n010_023.bnet,random_mc,0,4,12,2515,156,512,2,asynchronous
n010_023.bnet,random_mc,1,4,12,2515,156,512,2,asynchronous
n010_023.bnet,random_mc,2,4,12,2515,156,512,2,asynchronous
n010_023.bnet,random_mc,3,4,12,2515,156,512,2,asynchronous
n010_023.bnet,random_mc,4,4,12,2515,156,512,2,asynchronous
n010_023.bnet,random_mc,5,4,12,2515,156,512,2,asynchronous
n010_023.bnet,random_mc,6,4,12,2515,156,512,2,asynchronous
n010_023.bnet,random_mc,7,4,12,2515,156,512,2,asynchronous
n010_023.bnet,random_mc,8,4,12,2515,156,512,2,asynchronous
n010_023.bnet,random_mc,9,4,12,2515,156,512,2,asynchronous
n010_023.bnet,random_mc,10,4,12,2515,156,512,2,asynchronous
n010_023.bnet,random_mc,11,4,12,2515,156,512,2,asynchronous
n010_023.bnet,random_mc,12,4,12,2515,156,512,2,asynchronous
n010_023.bnet,random_mc,13,4,12,2515,156,512,2,asynchronous
